http://www.wikidata.org/entity/Q24181353,http://www.wikidata.org/entity/Q24224684,,,
http://www.wikidata.org/entity/Q62310418,http://www.wikidata.org/entity/Q62310417,http://www.wikidata.org/entity/Q14914069,http://www.wikidata.org/entity/Q14914061,
http://www.wikidata.org/entity/Q62140191,http://www.wikidata.org/entity/Q62140190,http://www.wikidata.org/entity/Q14902314,,http://www.wikidata.org/entity/Q21106310
http://www.wikidata.org/entity/Q23227181,http://www.wikidata.org/entity/Q30519211,http://www.wikidata.org/entity/Q14763010,http://www.wikidata.org/entity/Q14817979,
http://www.wikidata.org/entity/Q23290172,http://www.wikidata.org/entity/Q23585807,http://www.wikidata.org/entity/Q2996394,http://www.wikidata.org/entity/Q14860489,http://www.wikidata.org/entity/Q5058355
http://www.wikidata.org/entity/Q21629257,http://www.wikidata.org/entity/Q21632783,,,
http://www.wikidata.org/entity/Q62787787,http://www.wikidata.org/entity/Q62787784,,,
http://www.wikidata.org/entity/Q23078111,http://www.wikidata.org/entity/Q24130298,,,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q29677325,http://www.wikidata.org/entity/Q29798584,,,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q22229231,http://www.wikidata.org/entity/Q22233817,http://www.wikidata.org/entity/Q1057,http://www.wikidata.org/entity/Q14912987,
http://www.wikidata.org/entity/Q29739228,http://www.wikidata.org/entity/Q29822434,,,
http://www.wikidata.org/entity/Q23082556,http://www.wikidata.org/entity/Q24134499,http://www.wikidata.org/entity/Q14914063,http://www.wikidata.org/entity/Q21756654,
http://www.wikidata.org/entity/Q23107813,http://www.wikidata.org/entity/Q23451500,http://www.wikidata.org/entity/Q14633883,http://www.wikidata.org/entity/Q14817979,
http://www.wikidata.org/entity/Q18969989,http://www.wikidata.org/entity/Q56576162,,http://www.wikidata.org/entity/Q14860365,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q29727658,http://www.wikidata.org/entity/Q29817783,http://www.wikidata.org/entity/Q33123,http://www.wikidata.org/entity/Q14863977,http://www.wikidata.org/entity/Q14645596
http://www.wikidata.org/entity/Q23413114,http://www.wikidata.org/entity/Q23594386,http://www.wikidata.org/entity/Q1435575,http://www.wikidata.org/entity/Q14864384,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q23334978,http://www.wikidata.org/entity/Q23621265,,,
http://www.wikidata.org/entity/Q23233216,http://www.wikidata.org/entity/Q23547840,,,
http://www.wikidata.org/entity/Q23195696,http://www.wikidata.org/entity/Q23513851,,http://www.wikidata.org/entity/Q14633858,
http://www.wikidata.org/entity/Q23275127,http://www.wikidata.org/entity/Q27746919,,http://www.wikidata.org/entity/Q14633866,
http://www.wikidata.org/entity/Q27540433,http://www.wikidata.org/entity/Q27547626,http://www.wikidata.org/entity/Q14916134,http://www.wikidata.org/entity/Q22320802,http://www.wikidata.org/entity/Q2064069
http://www.wikidata.org/entity/Q23365675,http://www.wikidata.org/entity/Q23632921,http://www.wikidata.org/entity/Q1057,http://www.wikidata.org/entity/Q21103232,
http://www.wikidata.org/entity/Q23281560,http://www.wikidata.org/entity/Q23579209,http://www.wikidata.org/entity/Q14863351,http://www.wikidata.org/entity/Q14861864,http://www.wikidata.org/entity/Q3824358
http://www.wikidata.org/entity/Q23099329,http://www.wikidata.org/entity/Q23425315,http://www.wikidata.org/entity/Q518328,http://www.wikidata.org/entity/Q21762541,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q29771877,http://www.wikidata.org/entity/Q29832102,http://www.wikidata.org/entity/Q187640,http://www.wikidata.org/entity/Q14633862,http://www.wikidata.org/entity/Q29548
http://www.wikidata.org/entity/Q23209154,http://www.wikidata.org/entity/Q23536954,http://www.wikidata.org/entity/Q21102193,http://www.wikidata.org/entity/Q14645703,
http://www.wikidata.org/entity/Q23111047,http://www.wikidata.org/entity/Q24278044,,http://www.wikidata.org/entity/Q14864825,
http://www.wikidata.org/entity/Q62241307,http://www.wikidata.org/entity/Q62241305,,,http://www.wikidata.org/entity/Q189094
http://www.wikidata.org/entity/Q18037827,http://www.wikidata.org/entity/Q21123299,,http://www.wikidata.org/entity/Q14330639,http://www.wikidata.org/entity/Q220599
http://www.wikidata.org/entity/Q62259392,http://www.wikidata.org/entity/Q62259391,http://www.wikidata.org/entity/Q162643,http://www.wikidata.org/entity/Q21134371,http://www.wikidata.org/entity/Q22327981
http://www.wikidata.org/entity/Q23327839,http://www.wikidata.org/entity/Q23446087,http://www.wikidata.org/entity/Q14911727,http://www.wikidata.org/entity/Q14633858,http://www.wikidata.org/entity/Q22328501
http://www.wikidata.org/entity/Q62296536,http://www.wikidata.org/entity/Q62296534,http://www.wikidata.org/entity/Q14907973,http://www.wikidata.org/entity/Q14865768,
http://www.wikidata.org/entity/Q23273253,http://www.wikidata.org/entity/Q27745958,,,
http://www.wikidata.org/entity/Q23025861,http://www.wikidata.org/entity/Q23065100,http://www.wikidata.org/entity/Q1057,http://www.wikidata.org/entity/Q14353168,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q23137811,http://www.wikidata.org/entity/Q24145505,,,
http://www.wikidata.org/entity/Q21173652,http://www.wikidata.org/entity/Q21174666,http://www.wikidata.org/entity/Q14884611,http://www.wikidata.org/entity/Q14884610,http://www.wikidata.org/entity/Q29548
http://www.wikidata.org/entity/Q23353970,http://www.wikidata.org/entity/Q23595789,http://www.wikidata.org/entity/Q1057,http://www.wikidata.org/entity/Q14817981,
http://www.wikidata.org/entity/Q23081588,http://www.wikidata.org/entity/Q24133614,http://www.wikidata.org/entity/Q242736,http://www.wikidata.org/entity/Q14863083,
http://www.wikidata.org/entity/Q21691118,http://www.wikidata.org/entity/Q21760889,,,
http://www.wikidata.org/entity/Q23322793,http://www.wikidata.org/entity/Q24106927,http://www.wikidata.org/entity/Q14633883,http://www.wikidata.org/entity/Q14633858,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q23312774,http://www.wikidata.org/entity/Q24115419,http://www.wikidata.org/entity/Q21758090,,http://www.wikidata.org/entity/Q21761612
http://www.wikidata.org/entity/Q18265223,http://www.wikidata.org/entity/Q21498467,http://www.wikidata.org/entity/Q14863706,http://www.wikidata.org/entity/Q14330639,http://www.wikidata.org/entity/Q79927
http://www.wikidata.org/entity/Q18306171,http://www.wikidata.org/entity/Q21985736,http://www.wikidata.org/entity/Q14851952,http://www.wikidata.org/entity/Q14326094,http://www.wikidata.org/entity/Q3824358
http://www.wikidata.org/entity/Q23284287,http://www.wikidata.org/entity/Q23581975,http://www.wikidata.org/entity/Q14862222,http://www.wikidata.org/entity/Q14633858,
http://www.wikidata.org/entity/Q6718309,http://www.wikidata.org/entity/Q21480982,http://www.wikidata.org/entity/Q332154,http://www.wikidata.org/entity/Q14887309,http://www.wikidata.org/entity/Q21105286
http://www.wikidata.org/entity/Q62155849,http://www.wikidata.org/entity/Q62155847,http://www.wikidata.org/entity/Q14886350,http://www.wikidata.org/entity/Q14330639,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q23183095,http://www.wikidata.org/entity/Q23505497,http://www.wikidata.org/entity/Q14905693,http://www.wikidata.org/entity/Q14905692,
http://www.wikidata.org/entity/Q23266912,http://www.wikidata.org/entity/Q27741862,http://www.wikidata.org/entity/Q1057,http://www.wikidata.org/entity/Q1735592,
http://www.wikidata.org/entity/Q23235671,http://www.wikidata.org/entity/Q23548647,http://www.wikidata.org/entity/Q33123,http://www.wikidata.org/entity/Q14353168,
http://www.wikidata.org/entity/Q62257377,http://www.wikidata.org/entity/Q62257376,http://www.wikidata.org/entity/Q2996394,http://www.wikidata.org/entity/Q14860489,http://www.wikidata.org/entity/Q40260
http://www.wikidata.org/entity/Q62283127,http://www.wikidata.org/entity/Q62283126,,,
http://www.wikidata.org/entity/Q23130129,http://www.wikidata.org/entity/Q23435022,http://www.wikidata.org/entity/Q2792936,http://www.wikidata.org/entity/Q14860365,http://www.wikidata.org/entity/Q21199067
http://www.wikidata.org/entity/Q62257244,http://www.wikidata.org/entity/Q62257243,http://www.wikidata.org/entity/Q14865170,http://www.wikidata.org/entity/Q21100624,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q18266122,http://www.wikidata.org/entity/Q21421179,http://www.wikidata.org/entity/Q14916207,http://www.wikidata.org/entity/Q14878342,http://www.wikidata.org/entity/Q3493378
http://www.wikidata.org/entity/Q24376990,http://www.wikidata.org/entity/Q29519384,http://www.wikidata.org/entity/Q14914008,http://www.wikidata.org/entity/Q14840131,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q59947591,http://www.wikidata.org/entity/Q59947587,http://www.wikidata.org/entity/Q14885221,http://www.wikidata.org/entity/Q14888123,http://www.wikidata.org/entity/Q22329061
http://www.wikidata.org/entity/Q21691332,http://www.wikidata.org/entity/Q21761604,http://www.wikidata.org/entity/Q21106464,http://www.wikidata.org/entity/Q14349613,http://www.wikidata.org/entity/Q220599
http://www.wikidata.org/entity/Q59742504,http://www.wikidata.org/entity/Q59742496,http://www.wikidata.org/entity/Q847556,http://www.wikidata.org/entity/Q14633875,http://www.wikidata.org/entity/Q21105408
http://www.wikidata.org/entity/Q23271732,http://www.wikidata.org/entity/Q27745294,http://www.wikidata.org/entity/Q21135043,http://www.wikidata.org/entity/Q14633858,
http://www.wikidata.org/entity/Q62282038,http://www.wikidata.org/entity/Q62282037,,,
http://www.wikidata.org/entity/Q23258705,http://www.wikidata.org/entity/Q23565818,,,
http://www.wikidata.org/entity/Q23239185,http://www.wikidata.org/entity/Q24254004,http://www.wikidata.org/entity/Q14349764,http://www.wikidata.org/entity/Q14349613,
http://www.wikidata.org/entity/Q23233877,http://www.wikidata.org/entity/Q24251989,http://www.wikidata.org/entity/Q21112505,http://www.wikidata.org/entity/Q21113412,http://www.wikidata.org/entity/Q21440229
http://www.wikidata.org/entity/Q23182874,http://www.wikidata.org/entity/Q23483114,,,
http://www.wikidata.org/entity/Q23222934,http://www.wikidata.org/entity/Q30516033,,,
http://www.wikidata.org/entity/Q23132242,http://www.wikidata.org/entity/Q24143689,,,
http://www.wikidata.org/entity/Q23148472,http://www.wikidata.org/entity/Q24093906,http://www.wikidata.org/entity/Q14349764,http://www.wikidata.org/entity/Q14358476,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q62175474,http://www.wikidata.org/entity/Q62175473,http://www.wikidata.org/entity/Q22305112,,http://www.wikidata.org/entity/Q21126899
http://www.wikidata.org/entity/Q23145219,http://www.wikidata.org/entity/Q24148235,http://www.wikidata.org/entity/Q14633883,http://www.wikidata.org/entity/Q14633858,
http://www.wikidata.org/entity/Q23103051,http://www.wikidata.org/entity/Q27470097,http://www.wikidata.org/entity/Q14349764,http://www.wikidata.org/entity/Q14599303,
http://www.wikidata.org/entity/Q29680635,http://www.wikidata.org/entity/Q29799651,,,
http://www.wikidata.org/entity/Q23365779,http://www.wikidata.org/entity/Q23633024,,,
http://www.wikidata.org/entity/Q23416032,http://www.wikidata.org/entity/Q24121059,http://www.wikidata.org/entity/Q21199321,http://www.wikidata.org/entity/Q14860365,
http://www.wikidata.org/entity/Q23220885,http://www.wikidata.org/entity/Q28772339,http://www.wikidata.org/entity/Q21108043,http://www.wikidata.org/entity/Q14863658,http://www.wikidata.org/entity/Q79899
http://www.wikidata.org/entity/Q22333951,http://www.wikidata.org/entity/Q24113811,,,
http://www.wikidata.org/entity/Q23344189,http://www.wikidata.org/entity/Q23624020,,,
http://www.wikidata.org/entity/Q24416036,http://www.wikidata.org/entity/Q28556510,http://www.wikidata.org/entity/Q15311667,http://www.wikidata.org/entity/Q14330639,http://www.wikidata.org/entity/Q21100474
http://www.wikidata.org/entity/Q23093942,http://www.wikidata.org/entity/Q23420915,,,
http://www.wikidata.org/entity/Q62258551,http://www.wikidata.org/entity/Q62258550,,,http://www.wikidata.org/entity/Q22330303
http://www.wikidata.org/entity/Q23144964,http://www.wikidata.org/entity/Q24092402,http://www.wikidata.org/entity/Q21199241,http://www.wikidata.org/entity/Q21106264,http://www.wikidata.org/entity/Q29548
http://www.wikidata.org/entity/Q22311328,http://www.wikidata.org/entity/Q22318431,http://www.wikidata.org/entity/Q22295582,,http://www.wikidata.org/entity/Q14327652
http://www.wikidata.org/entity/Q23126345,http://www.wikidata.org/entity/Q23433708,http://www.wikidata.org/entity/Q2996394,http://www.wikidata.org/entity/Q14860489,http://www.wikidata.org/entity/Q29548
http://www.wikidata.org/entity/Q28984953,http://www.wikidata.org/entity/Q30551349,,http://www.wikidata.org/entity/Q14860365,
http://www.wikidata.org/entity/Q22229265,http://www.wikidata.org/entity/Q22233855,http://www.wikidata.org/entity/Q1342838,,http://www.wikidata.org/entity/Q14327652
http://www.wikidata.org/entity/Q22263669,http://www.wikidata.org/entity/Q22265554,,,http://www.wikidata.org/entity/Q14327652
http://www.wikidata.org/entity/Q23108181,http://www.wikidata.org/entity/Q23451690,,,
http://www.wikidata.org/entity/Q21173698,http://www.wikidata.org/entity/Q21174705,http://www.wikidata.org/entity/Q14859673,http://www.wikidata.org/entity/Q14902499,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q56077015,http://www.wikidata.org/entity/Q56107517,,,http://www.wikidata.org/entity/Q14349455
http://www.wikidata.org/entity/Q61494054,http://www.wikidata.org/entity/Q61494052,,,http://www.wikidata.org/entity/Q22327981
http://www.wikidata.org/entity/Q23263239,http://www.wikidata.org/entity/Q23568246,,,
http://www.wikidata.org/entity/Q27540980,http://www.wikidata.org/entity/Q27548135,http://www.wikidata.org/entity/Q21159902,http://www.wikidata.org/entity/Q14874307,http://www.wikidata.org/entity/Q40260
http://www.wikidata.org/entity/Q28990849,http://www.wikidata.org/entity/Q30562683,,,
http://www.wikidata.org/entity/Q23207060,http://www.wikidata.org/entity/Q23535201,,http://www.wikidata.org/entity/Q14353168,
http://www.wikidata.org/entity/Q23184591,http://www.wikidata.org/entity/Q23506264,http://www.wikidata.org/entity/Q21199241,http://www.wikidata.org/entity/Q21763260,
http://www.wikidata.org/entity/Q14905352,http://www.wikidata.org/entity/Q7201813,http://www.wikidata.org/entity/Q1410794,http://www.wikidata.org/entity/Q14861063,http://www.wikidata.org/entity/Q29548
http://www.wikidata.org/entity/Q23319629,http://www.wikidata.org/entity/Q24103877,,,
http://www.wikidata.org/entity/Q18247864,http://www.wikidata.org/entity/Q21982762,http://www.wikidata.org/entity/Q21096404,http://www.wikidata.org/entity/Q14904836,http://www.wikidata.org/entity/Q1545001
http://www.wikidata.org/entity/Q24421687,http://www.wikidata.org/entity/Q29515960,http://www.wikidata.org/entity/Q14859560,http://www.wikidata.org/entity/Q21109102,http://www.wikidata.org/entity/Q14327652
http://www.wikidata.org/entity/Q62301531,http://www.wikidata.org/entity/Q62301529,http://www.wikidata.org/entity/Q14758936,http://www.wikidata.org/entity/Q21097273,
http://www.wikidata.org/entity/Q62301531,http://www.wikidata.org/entity/Q62301527,,,
http://www.wikidata.org/entity/Q62301531,http://www.wikidata.org/entity/Q62301529,,,
http://www.wikidata.org/entity/Q62301531,http://www.wikidata.org/entity/Q62301527,http://www.wikidata.org/entity/Q14758936,http://www.wikidata.org/entity/Q21097273,
http://www.wikidata.org/entity/Q55159671,http://www.wikidata.org/entity/Q56265043,,,
http://www.wikidata.org/entity/Q18295535,http://www.wikidata.org/entity/Q21984608,http://www.wikidata.org/entity/Q2996394,http://www.wikidata.org/entity/Q14860489,http://www.wikidata.org/entity/Q421987
http://www.wikidata.org/entity/Q18295535,http://www.wikidata.org/entity/Q29532203,,,
http://www.wikidata.org/entity/Q18295535,http://www.wikidata.org/entity/Q21984608,,,
http://www.wikidata.org/entity/Q18295535,http://www.wikidata.org/entity/Q29532203,,,
http://www.wikidata.org/entity/Q29733205,http://www.wikidata.org/entity/Q29809041,http://www.wikidata.org/entity/Q14912332,http://www.wikidata.org/entity/Q167149,http://www.wikidata.org/entity/Q22327089
http://www.wikidata.org/entity/Q23200875,http://www.wikidata.org/entity/Q23528660,http://www.wikidata.org/entity/Q21198957,http://www.wikidata.org/entity/Q21199381,
http://www.wikidata.org/entity/Q29685549,http://www.wikidata.org/entity/Q29801258,http://www.wikidata.org/entity/Q14874275,http://www.wikidata.org/entity/Q22312558,http://www.wikidata.org/entity/Q189073
